ChromosomeName,StartPosition,EndPosition,FileName,NumberOfFilesFoundIn,NumberMatchingBasePairs
chr17,76316195,76316335,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,140
chr17,76368445,76368462,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,17
chr17,76398769,76399699,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,930
chr17,76460583,76460807,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,224
chr17,76468097,76468757,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,660
chr17,76489921,76490085,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,164
chr17,76614039,76614434,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,395
chr17,76617209,76617712,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,503
chr17,76655375,76655576,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,201
chr17,76746837,76747956,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1119
chr17,76758919,76759203,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,284
chr17,76777945,76779074,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1129
chr17,76802085,76802219,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,134
chr17,76806266,76806309,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,43
chr17,76871200,76871405,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,205
chr17,76903221,76903357,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,136
chr17,76965906,76966356,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,450
chr17,76977406,76978664,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1258
chr17,77004454,77005601,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1147
chr17,77080263,77081681,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1418
chr17,77092953,77093251,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,298
chr17,77093252,77094065,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,813
chr17,77110857,77111825,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,968
chr17,77145183,77146165,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,982
chr17,77325476,77325581,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,105
chr17,77336334,77338611,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,2277
chr17,77379813,77381601,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1788
chr17,77499381,77499743,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,362
chr17,77672031,77673617,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1586
chr17,77748288,77748710,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,422
chr17,77751233,77752758,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1525
chr17,77856533,77857138,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,605
chr17,77933130,77933445,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,315
chr17,78017005,78017672,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,667
chr17,78083746,78084951,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1205
chr17,78101202,78101360,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,158
chr17,78147636,78148879,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1243
chr17,78155607,78158193,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,2586
chr17,78200453,78200624,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,171
chr17,78204850,78205026,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,176
chr17,78236342,78237454,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1112
chr17,78278393,78279043,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,650
chr17,78279870,78280008,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,138
chr17,78373754,78373839,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,85
chr17,78398418,78398533,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,115
chr17,78465600,78466629,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1029
chr17,78488175,78488347,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,172
chr17,78498514,78498926,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,412
chr17,78514354,78514563,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,209
chr17,78569361,78569999,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,638
chr17,78594537,78595087,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,550
chr17,78596616,78596923,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,307
chr17,78635489,78635881,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,392
chr17,78701215,78701331,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,116
chr17,78797417,78797988,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,571
chr17,78804616,78805425,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,1618
chr17,78804616,78805425,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,1618
chr17,78841485,78841621,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,136
chr17,78924405,78924627,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,222
chr17,78982944,78983632,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,688
chr17,79020202,79020929,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,727
chr17,79070892,79071868,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,976
chr17,79079977,79081080,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,2206
chr17,79079977,79081080,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,2206
chr17,79104795,79105262,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,467
chr17,79110091,79110835,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,744
chr17,79175854,79176031,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr17,79238959,79239136,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr17,79249485,79249742,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,514
chr17,79249485,79249742,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,514
chr17,79266732,79267264,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,532
chr17,79275982,79276086,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,104
chr17,79281837,79282545,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,708
chr17,79302158,79303167,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1009
chr17,79330547,79330928,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,381
chr17,79426323,79427416,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1093
chr17,79447659,79448160,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,501
chr17,79473456,79473785,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,329
chr17,79569351,79569508,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,157
chr17,79807325,79807448,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,123
chr17,79833661,79834104,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,443
chr17,79855600,79855994,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,394
chr17,79876510,79877076,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,566
chr17,79884679,79885575,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,896
chr17,79891718,79894324,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2606
chr17,79914799,79915334,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,535
chr17,79971005,79973186,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2181
chr17,79981763,79982988,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1225
chr17,80034758,80036219,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1461
chr17,80167386,80167806,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,420
chr17,80245554,80245647,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,93
chr17,80248601,80248766,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,165
chr17,80282551,80282795,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,244
chr17,80337593,80338519,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,926
chr17,80339995,80340254,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,259
chr17,80340255,80340294,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr17,80375861,80377186,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1325
chr17,80419290,80419439,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,149
chr17,80444378,80445410,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1032
chr17,80460424,80460623,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,199
chr17,80533600,80534813,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1213
chr17,80592772,80592989,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,217
chr17,80614152,80614667,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,515
chr17,80700817,80700926,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,109
chr17,80748685,80749032,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,347
chr17,80750704,80751593,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,889
chr17,80772700,80773787,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1087
chr17,80800722,80800879,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,157
chr17,80825623,80826528,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,905
chr17,80895822,80896264,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,442
chr17,80955181,80955389,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,208
chr17,80966234,80966286,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,52
chr17,81045210,81045386,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,176
chr17,81057950,81059625,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1675
chr18,36178,36199,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,21
chr18,95170,95299,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,129
chr18,106654,106721,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,67
chr18,107402,107469,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,67
chr18,107879,107934,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,55
chr18,108084,108219,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,135
chr18,108231,108287,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,56
chr18,108355,108422,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,67
chr18,108423,108452,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,29
chr18,108658,108763,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,105
chr18,108969,109034,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,65
chr18,109201,109239,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,38
chr18,109992,110059,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,67
chr18,110335,110402,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,67
chr18,356592,356971,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,379
chr18,416691,417623,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,932
chr18,480880,481482,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,602
chr18,573969,574175,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,206
chr18,672020,672269,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,249
chr18,698034,698685,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,651
chr18,710850,711289,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,439
chr18,765465,766021,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,556
chr18,835472,835649,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr18,930661,931803,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1142
chr18,1290000,1290637,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,637
chr18,1493883,1494110,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,227
chr18,1556964,1557690,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,726
chr18,1605835,1606117,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,282
chr18,1914483,1914725,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,242
chr18,2196719,2198072,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1353
chr18,2243711,2244837,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1126
chr18,3065356,3066054,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,698
chr18,3126045,3126215,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,170
chr18,3279771,3280114,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,343
chr18,3329415,3330225,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,810
chr18,3429004,3429930,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,926
chr18,3449969,3450275,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,306
chr18,3560115,3560196,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,81
chr18,3571452,3571747,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,295
chr18,3647531,3649345,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1814
chr18,3680742,3681013,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,271
chr18,3779645,3779854,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,209
chr18,4726132,4726962,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,830
chr18,4992146,4992281,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,135
chr18,5105100,5105567,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,467
chr18,5219414,5220142,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,728
chr18,5240352,5241429,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1077
chr18,5272894,5273086,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,192
chr18,5517501,5518222,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,1442
chr18,5517501,5518222,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,1442
chr18,5518223,5518437,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,428
chr18,5518223,5518437,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,428
chr18,5596216,5597246,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1030
chr18,5604192,5604268,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,76
chr18,5837148,5838553,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1405
chr18,5895017,5896253,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1236
chr18,6012203,6013776,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1573
chr18,6271430,6271822,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,392
chr18,6538745,6538786,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,41
chr18,6580687,6582018,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1331
chr18,6709231,6709776,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,545
chr18,6842629,6843395,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,766
chr18,7149731,7149905,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr18,7413347,7413508,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,161
chr18,7459458,7460435,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,977
chr18,8011840,8012337,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,497
chr18,8043192,8043382,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,190
chr18,8288019,8288697,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,678
chr18,8419759,8420056,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,297
chr18,8449083,8449528,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,445
chr18,8596736,8597173,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,437
chr18,8861430,8861663,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,233
chr18,8976107,8976285,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,178
chr18,8976325,8976658,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,333
chr18,9004337,9004923,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,586
chr18,9038938,9040141,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1203
chr18,9046158,9046721,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,563
chr18,9046722,9046794,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,72
chr18,9084465,9084644,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,179
chr18,9106004,9106068,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,64
chr18,9113253,9113396,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,143
chr18,9119947,9121778,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1831
chr18,9186999,9188754,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1755
chr18,9249708,9250354,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,646
chr18,9329512,9330181,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,669
chr18,9401035,9401052,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,17
chr18,9447499,9449497,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1998
chr18,9462347,9462436,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,89
chr18,9462437,9462706,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,269
chr18,9621970,9622143,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr18,9689435,9689854,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,419
chr18,9784493,9784614,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,121
chr18,9963246,9965141,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1895
chr18,10046405,10046591,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,186
chr18,10053956,10054636,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,680
chr18,10460909,10461214,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,305
chr18,10469946,10470179,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,233
chr18,10727523,10728731,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1208
chr18,10781247,10781857,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,610
chr18,10863337,10863416,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,79
chr18,11049471,11049690,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,219
chr18,11593599,11594061,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,462
chr18,11664954,11665242,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,288
chr18,11952862,11953035,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,173
chr18,11977740,11978099,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,359
chr18,11983925,11984284,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,359
chr18,11998655,11999053,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,398
chr18,12304413,12305147,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,734
chr18,12307653,12308301,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,648
chr18,12387886,12387901,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,15
chr18,12420734,12420769,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,70
chr18,12420734,12420769,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,70
chr18,12511829,12512141,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,312
chr18,12582763,12582929,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,166
chr18,12764268,12764590,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,322
chr18,13063795,13063884,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,89
chr18,13201744,13202188,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,444
chr18,13333702,13334459,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,757
chr18,13638724,13640079,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1355
chr18,13762231,13762676,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,445
chr18,13789019,13789937,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,918
chr18,14088362,14088532,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,170
chr18,14141800,14141971,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,171
chr18,14235150,14235268,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,118
chr18,14246430,14247835,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1405
chr18,14306437,14308588,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,2151
chr18,14623031,14623175,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,144
chr18,14698311,14699668,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1357
chr18,14702650,14702946,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,296
chr18,14759447,14759663,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,216
chr18,14862469,14862677,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,208
chr18,15008989,15009841,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,852
chr18,15116572,15117162,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,590
chr18,15364679,15364853,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr18,18776179,18776351,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,172
chr18,18807644,18807916,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,272
chr18,18830967,18831247,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,280
chr18,19076344,19077381,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1037
chr18,19171103,19171535,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,432
chr18,19286272,19286516,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,244
chr18,19457698,19457868,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,170
chr18,19692644,19692833,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,189
chr18,19795130,19795327,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,197
chr18,19948572,19948781,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,209
chr18,20095264,20095671,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,407
chr18,20201148,20201593,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,445
chr18,20461072,20461547,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,475
chr18,20520801,20521199,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,398
chr18,20657783,20657974,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,191
chr18,20684247,20684278,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,31
chr18,20785736,20785775,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr18,21230113,21230662,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,549
chr18,21267581,21267781,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,200
chr18,21270523,21270639,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,116
chr18,21424818,21425179,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,361
chr18,21469774,21469850,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,76
chr18,21569985,21570925,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,940
chr18,21586447,21586569,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,122
chr18,21860563,21861287,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,724
chr18,22290065,22290189,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,124
chr18,22314186,22314266,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,80
chr18,22381390,22381681,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,291
chr18,22442569,22443277,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,708
chr18,22564909,22565523,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,614
chr18,22632034,22632254,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,220
chr18,22737372,22738216,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,844
chr18,22765814,22766144,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,330
chr18,22854330,22855132,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,802
chr18,22929305,22930061,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,756
chr18,23028451,23028625,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr18,23111640,23112202,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,562
chr18,23164974,23165066,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,92
chr18,23173190,23174126,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,936
chr18,23189839,23190283,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,444
chr18,23257272,23258428,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1156
chr18,23353969,23354310,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,341
chr18,23375765,23376069,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,304
chr18,23531343,23533105,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1762
chr18,23587152,23587565,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,413
chr18,23720293,23721564,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1271
chr18,23888615,23888638,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,23
chr18,23913437,23914763,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1326
